word,recall_probability,count,recalls,avg_frequency,need_odds,valence,arousal
unbleached,0.0,76,0,1.0,0.0,,
replied,0.0,102,0,1.0,0.0,6.21,3.58
unchanged,0.0,298,0,1.0,0.0,4.85,2.63
replaces,0.0,103,0,1.0,0.0,5.56,3.35
replacement,0.0,96,0,1.0,0.0,5.45,4.2
underestimated,0.0,61,0,1.0,0.0,4.35,4.22
replace,0.0,230,0,1.0,0.0,5.56,3.35
repeatedly,0.0,24,0,1.0,0.0,,
regulations,0.0,74,0,1.0,0.0,3.95,3.57
repaid,0.0,98,0,1.0,0.0,4.8,3.55
remove,0.0,353,0,1.0,0.0,4.21,3.47
remaining,0.0,85,0,1.0,0.0,5.37,3.32
remain,0.0,221,0,1.0,0.0,5.55,3.2
underground,0.0,44,0,1.0,0.0,4.58,4.05
reluctant,0.0,53,0,1.0,0.0,3.85,3.63
relieved,0.0,80,0,1.0,0.0,7.25,3.75
relied,0.0,89,0,1.0,0.0,5.8,3.68
reliant,0.0,41,0,1.0,0.0,,
relatively,0.0,29,0,1.0,0.0,,
underlying,0.0,85,0,1.0,0.0,4.87,4.45
relations,0.0,336,0,1.0,0.0,5.7,4.25
related,0.0,196,0,1.2908163265306123,0.0,6.2,3.63
recommended,0.0,31,0,1.0,0.0,6.52,3.65
recommendations,0.0,40,0,1.0,0.0,6.05,3.0
recieve,0.0,95,0,1.0,0.0,,
questionable,0.0,57,0,1.0,0.0,4.42,3.65
raise,0.0,110,0,1.0,0.0,7.24,5.2
unit,0.0,261,0,1.0,0.0,5.5,3.39
rainfall,0.0,80,0,1.0,0.0,,
units,0.0,167,0,1.0,0.0,5.5,3.39
rain,0.0,80,0,1.25,0.0,6.46,3.22
racket,0.0,101,0,1.0,0.0,3.9,4.37
rachmat,0.0,110,0,1.0,0.0,,
r,0.0,19,0,1.0,0.0,,
quotas,0.0,35,0,1.0,0.0,4.1,4.21
quota,0.0,74,0,1.0,0.0,4.1,4.21
quickly,0.0,109,0,1.091743119266055,0.0,,
questioned,0.0,20,0,1.0,0.0,6.15,3.63
unless,0.0,88,0,1.0,0.0,,
question,0.0,154,0,1.0,0.0,6.15,3.63
recession,0.0,22,0,1.0,0.0,2.58,4.84
queen,0.0,73,0,1.0,0.0,6.52,5.11
quarters,0.0,33,0,1.0,0.0,5.39,3.89
quarterly,0.0,146,0,1.0,0.0,4.95,3.05
unnecessary,0.0,8,0,1.0,0.0,4.6,3.59
quality,0.0,81,0,1.0,0.0,6.86,3.49
unobtainable,0.0,84,0,1.0,0.0,,
unofficial,0.0,12,0,1.0,0.0,4.45,3.85
qtly,0.0,161,0,1.0,0.0,,
putting,0.0,191,0,1.0,0.0,4.95,3.74
puts,0.0,53,0,1.0,0.0,4.95,3.74
put,0.0,83,0,1.0602409638554218,0.0,4.95,3.74
pushing,0.0,32,0,1.0,0.0,5.24,4.37
unrecoverable,0.0,9,0,1.0,0.0,,
raised,0.0,120,0,1.0,0.0,7.24,5.2
ramadan,0.0,107,0,1.0,0.0,,
ramon,0.0,230,0,1.0,0.0,,
range,0.0,149,0,1.0,0.0,5.21,3.84
recently,0.0,252,0,1.0,0.0,,
received,0.0,163,0,1.0,0.0,7.2,4.3
receive,0.0,99,0,1.0,0.0,7.2,4.3
receipt,0.0,1,0,1.0,0.0,5.48,4.1
rebound,0.0,58,0,1.0,0.0,5.0,4.63
rebates,0.0,103,0,1.0,0.0,,
reasons,0.0,51,0,1.0,0.0,6.1,3.42
reasonably,0.0,65,0,1.0,0.0,,
reasonable,0.0,152,0,1.0,0.0,6.84,2.94
reason,0.0,54,0,1.0,0.0,6.1,3.42
unie,0.0,55,0,1.0,0.0,,
swing,0.0,2,0,1.0,0.0,6.89,4.07
reactivate,0.0,48,0,1.0,0.0,,
reaction,0.0,169,0,1.0,0.0,4.56,4.5
reaching,0.0,112,0,1.0,0.0,5.65,3.32
reached,0.0,117,0,1.0,0.0,5.65,3.32
reach,0.0,170,0,1.0,0.0,5.65,3.32
rdld,0.0,93,0,1.0,0.0,,
rbd,0.0,101,0,1.0,0.0,,
ray,0.0,102,0,1.0,0.0,,
rationalise,0.0,42,0,1.0,0.0,,
union,0.0,39,0,1.0,0.0,5.95,4.16
ratified,0.0,127,0,1.0,0.0,,
rather,0.0,180,0,1.0,0.0,,
unions,0.0,140,0,1.0,0.0,5.95,4.16
rashid,0.0,38,0,1.9736842105263157,0.0,,
rank,0.0,25,0,1.0,0.0,5.35,3.6
represented,0.0,105,0,1.0,0.0,5.43,3.8
representing,0.0,106,0,1.0,0.0,5.43,3.8
represents,0.0,106,0,1.0,0.0,5.43,3.8
trillions,0.0,10,0,1.0,0.0,6.05,5.15
safe,0.0,67,0,1.0,0.0,7.8,3.44
sachs,0.0,110,0,1.0,0.0,,
sabah,0.0,89,0,1.0,0.0,,
tries,0.0,24,0,1.0,0.0,5.75,3.84
runs,0.0,20,0,1.0,0.0,6.5,5.16
running,0.0,20,0,1.0,0.0,6.47,5.12
run,0.0,12,0,1.0,0.0,6.5,5.16
ruling,0.0,163,0,1.0,0.0,4.22,4.63
ruled,0.0,71,0,1.0,0.0,4.71,3.55
trillion,0.0,9,0,1.0,0.0,6.05,5.15
row,0.0,12,0,1.0,0.0,5.5,2.89
routes,0.0,18,0,1.0,0.0,5.9,3.94
monetary,0.0,175,0,1.022857142857143,0.0,6.38,4.38
roughly,0.0,68,0,1.0,0.0,,
try,0.0,33,0,1.0,0.0,5.75,3.84
rotterdam,0.0,204,0,1.0,0.0,,
rot,0.0,105,0,1.0,0.0,2.65,4.88
rose,0.0,269,0,1.0074349442379182,0.0,7.0,2.74
rosario,0.0,105,0,1.0,0.0,,
roof,0.0,19,0,1.0,0.0,4.63,3.4
ronald,0.0,103,0,1.0,0.0,,
rollover,0.0,115,0,1.0,0.0,,
rolling,0.0,106,0,1.0,0.0,5.78,4.05
troubled,0.0,91,0,1.0,0.0,3.1,4.78
rod,0.0,44,0,1.0,0.0,4.95,3.44
robusta,0.0,110,0,1.0,0.0,,
troy,0.0,64,0,1.0,0.0,,
robert,0.0,111,0,1.0,0.0,,
safely,0.0,108,0,1.0,0.0,,
trees,0.0,98,0,1.0,0.0,7.72,2.62
sait,0.0,65,0,1.0,0.0,,
sale,0.0,427,0,1.0,0.0,5.95,5.74
sectors,0.0,85,0,1.0,0.0,4.7,3.68
second,0.0,674,0,1.0,0.0,5.45,3.79
trades,0.0,280,0,1.0,0.0,6.0,4.45
traditional,0.0,92,0,1.0,0.0,5.9,3.32
season,0.0,80,0,1.0,0.0,6.84,3.2
scratch,0.0,29,0,1.0,0.0,4.89,4.42
scheme,0.0,32,0,1.0,0.0,3.8,5.4
scattered,0.0,80,0,1.0,0.0,3.9,4.65
scapegoat,0.0,61,0,1.0,0.0,2.79,4.83
scandals,0.0,106,0,1.0,0.0,3.47,5.67
scandal,0.0,80,0,1.0,0.0,3.47,5.67
transactions,0.0,185,0,1.0,0.0,5.25,3.9
scaleup,0.0,16,0,1.0,0.0,,
scaled,0.0,98,0,1.0,0.0,5.17,3.95
sawn,0.0,110,0,1.0,0.0,4.15,4.3
saw,0.0,282,0,1.0,0.0,4.15,4.3
transportation,0.0,104,0,1.0,0.0,6.11,2.94
saudi,0.0,100,0,1.0,0.0,,
sauce,0.0,100,0,1.0,0.0,6.5,4.44
saturday,0.0,114,0,1.0,0.0,,
sapped,0.0,36,0,1.0,0.0,4.35,3.89
sanm,0.0,202,0,1.0,0.0,,
treasury,0.0,226,0,1.0,0.0,5.71,4.44
sanctioned,0.0,105,0,1.0,0.0,4.3,4.26
treatment,0.0,210,0,1.0,0.0,5.05,4.65
salem,0.0,27,0,1.0,0.0,,
tree,0.0,114,0,1.0,0.0,7.72,2.62
river,0.0,14,0,1.0,0.0,6.72,4.24
trying,0.0,161,0,1.0,0.0,5.75,3.84
repurchase,0.0,276,0,1.0,0.0,,
rest,0.0,112,0,1.0,0.0,7.8,1.95
retailing,0.0,100,0,1.0,0.0,,
resumption,0.0,114,0,1.0,0.0,,
resume,0.0,112,0,1.0,0.0,5.1,3.6
results,0.0,121,0,1.0,0.0,5.95,4.15
resulting,0.0,13,0,1.0,0.0,5.95,4.15
resulted,0.0,120,0,1.0,0.0,5.95,4.15
result,0.0,427,0,1.14519906323185,0.0,5.95,4.15
restructuring,0.0,302,0,1.0,0.0,,
restrictions,0.0,77,0,1.0,0.0,3.6,4.5
restraining,0.0,47,0,1.0,0.0,3.53,4.72
restore,0.0,48,0,1.0,0.0,5.75,4.32
restitution,0.0,89,0,1.0,0.0,5.7,3.95
restart,0.0,14,0,1.0,0.0,4.4,4.37
response,0.0,24,0,1.0,0.0,6.0,3.95
risky,0.0,75,0,1.7066666666666668,0.0,3.85,5.95
resources,0.0,275,0,1.210909090909091,0.0,5.45,3.65
type,0.0,32,0,1.0,0.0,5.83,2.9
resolved,0.0,27,0,1.0,0.0,5.85,2.44
resolve,0.0,79,0,1.0,0.0,5.85,2.44
residual,0.0,79,0,1.0,0.0,5.14,3.32
un,0.0,90,0,1.0,0.0,,
research,0.0,97,0,1.1546391752577319,0.0,6.45,4.8
rescheduling,0.0,34,0,1.0,0.0,3.84,3.0
requirments,0.0,114,0,1.0,0.0,,
requirements,0.0,210,0,1.0,0.0,5.05,3.76
unaudited,0.0,40,0,1.0,0.0,,
require,0.0,287,0,1.0,0.0,4.74,4.39
request,0.0,106,0,1.0,0.0,5.85,4.05
retained,0.0,105,0,1.0,0.0,6.47,2.79
retaliation,0.0,75,0,1.0,0.0,3.0,5.94
return,0.0,9,0,2.0,0.0,6.0,3.11
returning,0.0,42,0,1.0,0.0,6.0,3.11
rising,0.0,212,0,1.0,0.0,5.8,5.3
tube,0.0,103,0,1.0,0.0,5.3,2.74
rises,0.0,30,0,1.0,0.0,5.8,5.3
risen,0.0,50,0,1.0,0.0,5.8,5.3
tug,0.0,199,0,1.0,0.0,4.6,4.05
turn,0.0,78,0,1.0,0.0,5.35,3.53
turned,0.0,100,0,1.0,0.0,5.35,3.53
rights,0.0,143,0,1.0,0.0,7.5,4.81
rightful,0.0,106,0,1.0,0.0,6.0,3.44
right,0.0,6,0,1.0,0.0,7.5,4.81
rift,0.0,1,0,1.0,0.0,4.0,4.55
ride,0.0,69,0,1.0,0.0,6.38,5.21
ridden,0.0,41,0,1.0,0.0,6.38,5.21
richard,0.0,23,0,1.0,0.0,,
rice,0.0,188,0,1.047872340425532,0.0,5.7,2.82
revised,0.0,160,0,1.0,0.0,,
turning,0.0,78,0,1.0,0.0,5.35,3.53
review,0.0,105,0,1.0,0.0,5.24,3.43
reverse,0.0,90,0,1.0,0.0,5.2,4.0
turnover,0.0,145,0,1.0275862068965518,0.0,4.7,4.1
reversal,0.0,97,0,1.0,0.0,4.78,3.95
revenues,0.0,41,0,1.0,0.0,7.0,4.63
revenue,0.0,32,0,1.0,0.0,7.0,4.63
revalue,0.0,45,0,1.0,0.0,,
revaluation,0.0,27,0,1.0,0.0,,
rev,0.0,20,0,1.0,0.0,5.25,4.45
reuter,0.0,12,0,1.0,0.0,,
route,0.0,97,0,1.0,0.0,5.9,3.94
abe,0.0,78,0,1.0,0.0,,
monday,0.0,113,0,1.0,0.0,,
corn,0.0,71,0,1.0,0.0,5.95,3.45
continued,0.0,259,0,1.0,0.0,5.78,2.9
continuing,0.0,241,0,1.0,0.0,5.78,2.9
contracted,0.0,94,0,1.0,0.0,5.0,3.95
contracting,0.0,53,0,1.0,0.0,5.0,3.95
contracts,0.0,112,0,1.0,0.0,5.0,3.95
contravention,0.0,32,0,1.0,0.0,,
contribute,0.0,74,0,1.0,0.0,6.15,3.94
control,0.0,92,0,1.0,0.0,4.26,4.95
controls,0.0,309,0,1.0,0.0,4.26,4.95
controversy,0.0,51,0,1.0,0.0,3.15,5.95
conventional,0.0,11,0,1.0,0.0,5.6,3.68
convincing,0.0,71,0,1.0,0.0,5.6,3.89
cooperation,0.0,58,0,1.0,0.0,6.65,3.47
cooperative,0.0,44,0,1.0,0.0,6.62,3.35
corazon,0.0,81,0,1.0,0.0,,
continental,0.0,67,0,1.0,0.0,5.4,3.44
context,0.0,20,0,1.0,0.0,5.0,3.16
contempory,0.0,70,0,1.0,0.0,,
constraints,0.0,103,0,1.0,0.0,,
confirms,0.0,109,0,1.0,0.0,5.76,3.3
conflict,0.0,12,0,1.0,0.0,3.05,5.26
congress,0.0,219,0,1.0,0.0,3.55,3.53
considering,0.0,369,0,1.0,0.0,,
consolidated,0.0,271,0,1.2250922509225093,0.0,4.5,3.65
constituents,0.0,91,0,1.0,0.0,,
consultants,0.0,41,0,1.0,0.0,6.16,3.0
containing,0.0,43,0,1.0,0.0,5.0,3.17
consume,0.0,100,0,1.0,0.0,5.5,3.88
contacted,0.0,116,0,1.0,0.0,6.0,3.2
contacts,0.0,103,0,1.0,0.0,6.0,3.2
contain,0.0,36,0,1.0,0.0,5.0,3.17
container,0.0,79,0,1.0,0.0,5.7,3.4
containers,0.0,179,0,1.0,0.0,5.7,3.4
core,0.0,74,0,1.0,0.0,6.25,3.42
corporate,0.0,107,0,1.0,0.0,4.9,4.2
confident,0.0,10,0,1.0,0.0,7.53,4.55
corporation,0.0,104,0,1.0,0.0,3.9,4.84
crisis,0.0,30,0,1.0,0.0,2.3,6.56
croesus,0.0,106,0,1.0,0.0,,
crucial,0.0,125,0,1.0,0.0,5.16,4.05
crude,0.0,392,0,1.0,0.0,3.15,4.54
crumbling,0.0,38,0,1.0,0.0,4.25,3.89
crush,0.0,22,0,1.0,0.0,4.79,5.53
csn,0.0,1,0,1.0,0.0,,
ct,0.0,101,0,1.0,0.0,,
cumulative,0.0,3,0,1.0,0.0,,
curb,0.0,216,0,1.0,0.0,4.65,3.21
curbs,0.0,65,0,1.0,0.0,4.65,3.21
currently,0.0,320,0,1.0,0.0,,
custom,0.0,4,0,1.0,0.0,5.28,3.89
customer,0.0,36,0,1.0,0.0,5.85,3.58
cut,0.0,259,0,1.0,0.0,3.82,5.5
crews,0.0,199,0,1.0,0.0,5.78,3.25
creditors,0.0,105,0,1.0,0.0,,
credited,0.0,8,0,1.0,0.0,5.18,4.35
cover,0.0,199,0,1.0,0.0,5.45,3.47
correct,0.0,196,0,1.0,0.0,7.29,3.45
correspondents,0.0,12,0,1.0,0.0,5.15,3.65
cos,0.0,79,0,1.0,0.0,,
cost,0.0,243,0,1.0,0.0,3.94,4.9
costs,0.0,104,0,1.0,0.0,3.94,4.9
country,0.0,602,0,1.0913621262458473,0.0,6.2,3.58
cpq,0.0,31,0,1.0,0.0,,
credit,0.0,187,0,1.0374331550802138,0.0,5.18,4.35
craa,0.0,101,0,1.0,0.0,,
crash,0.0,30,0,2.0,0.0,2.9,4.61
create,0.0,142,0,1.0,0.0,8.05,6.05
created,0.0,116,0,1.0,0.0,8.05,6.05
creating,0.0,29,0,1.0,0.0,8.05,6.05
creation,0.0,88,0,1.0,0.0,6.75,5.42
confirmed,0.0,203,0,1.0,0.0,5.76,3.3
confidence,0.0,208,0,1.0,0.0,6.95,4.41
cxr,0.0,100,0,1.0,0.0,,
code,0.0,34,0,1.0,0.0,4.83,2.65
citizen,0.0,2,0,1.0,0.0,6.65,2.44
citr,0.0,68,0,1.0,0.0,,
citrus,0.0,39,0,1.0,0.0,6.33,4.45
city,0.0,36,0,1.0,0.0,6.17,5.08
citytrust,0.0,72,0,1.0,0.0,,
claim,0.0,163,0,1.0,0.0,5.15,3.9
clarify,0.0,8,0,1.0,0.0,6.0,2.89
clayton,0.0,101,0,1.0,0.0,,
clear,0.0,35,0,1.0,0.0,6.05,2.58
climate,0.0,120,0,1.0,0.0,6.05,4.15
close,0.0,19,0,1.0,0.0,5.5,3.53
clothing,0.0,116,0,1.0,0.0,6.4,4.44
cmb,0.0,115,0,1.0,0.0,,
coal,0.0,205,0,1.0,0.0,4.58,2.53
coast,0.0,75,0,1.0,0.0,5.85,3.38
cities,0.0,102,0,1.0,0.0,6.17,5.08
circulation,0.0,89,0,1.0,0.0,5.8,4.16
circle,0.0,90,0,1.0,0.0,5.72,3.24
chase,0.0,114,0,1.0,0.0,3.7,6.6
chances,0.0,51,0,1.0,0.0,6.15,4.39
changed,0.0,55,0,1.0,0.0,5.25,4.32
changes,0.0,340,0,1.0,0.0,5.25,4.32
charged,0.0,104,0,1.0,0.0,4.53,4.21
charges,0.0,212,0,1.0,0.0,4.53,4.21
chartered,0.0,121,0,1.8181818181818181,0.0,5.58,3.63
cheap,0.0,40,0,1.0,0.0,5.16,4.47
cincinnati,0.0,1,0,2.0,0.0,,
cheaply,0.0,106,0,1.0,0.0,,
chief,0.0,335,0,1.0,0.0,5.65,3.32
chinese,0.0,108,0,1.0,0.0,,
chip,0.0,202,0,1.0,0.0,6.05,2.95
cif,0.0,110,0,1.0,0.0,,
ciif,0.0,106,0,1.0,0.0,,
coated,0.0,75,0,1.0,0.0,5.53,3.1
collateral,0.0,17,0,1.0,0.0,4.06,4.06
conference,0.0,203,0,1.0,0.0,4.89,3.18
colombo,0.0,53,0,1.0,0.0,,
compensation,0.0,176,0,1.0,0.0,6.55,4.79
competition,0.0,20,0,1.0,0.0,5.2,6.05
competitive,0.0,28,0,1.0,0.0,5.3,5.68
compiled,0.0,28,0,1.0,0.0,5.21,3.67
complaint,0.0,146,0,1.0,0.0,3.15,4.53
complete,0.0,60,0,1.0,0.0,6.78,2.65
complicated,0.0,13,0,1.0,0.0,3.75,5.75
comprehensive,0.0,30,0,1.0,0.0,6.63,3.58
comprising,0.0,61,0,1.0,0.0,,
concern,0.0,81,0,1.0,0.0,5.15,4.63
concerned,0.0,23,0,1.0,0.0,4.78,4.0
concerns,0.0,197,0,1.0,0.0,5.15,4.63
concrete,0.0,19,0,1.0,0.0,4.9,4.05
condition,0.0,38,0,1.0,0.0,4.2,4.15
conditioned,0.0,1,0,1.0,0.0,4.2,4.15
comparisons,0.0,86,0,1.0,0.0,5.11,2.89
compares,0.0,53,0,1.0,0.0,5.1,3.65
comparable,0.0,29,0,1.0,0.0,5.4,3.58
committee,0.0,386,0,1.0,0.0,5.75,3.68
combat,0.0,30,0,1.0,0.0,3.15,6.37
combination,0.0,91,0,1.0,0.0,5.42,3.47
combined,0.0,173,0,1.0,0.0,4.84,3.5
comes,0.0,23,0,1.0,0.0,5.65,3.53
commercialize,0.0,24,0,1.0,0.0,,
commissioner,0.0,175,0,1.0,0.0,4.65,3.16
commodities,0.0,121,0,1.0,0.0,5.75,3.58
companies,0.0,360,0,1.113888888888889,0.0,5.45,3.26
commodity,0.0,102,0,2.8137254901960786,0.0,5.75,3.58
common,0.0,96,0,1.0,0.0,6.0,2.4
communicate,0.0,85,0,1.0,0.0,6.32,3.89
communications,0.0,35,0,1.0,0.0,6.85,4.2
communique,0.0,80,0,1.0,0.0,,
community,0.0,158,0,1.0,0.0,6.15,3.8
cutting,0.0,258,0,1.0,0.0,3.82,5.5
cxrl,0.0,99,0,1.0,0.0,,
certified,0.0,11,0,1.0,0.0,6.17,4.7
drop,0.0,406,0,1.0,0.0,4.4,4.21
divided,0.0,29,0,1.0,0.0,4.67,4.55
dividends,0.0,214,0,1.0,0.0,,
division,0.0,85,0,1.0,0.0,4.35,3.5
dlr,0.0,411,0,1.099756690997567,0.0,,
domestic,0.0,580,0,1.1310344827586207,0.0,5.0,2.83
domestically,0.0,65,0,1.0,0.0,,
doorstep,0.0,38,0,1.0,0.0,5.3,3.11
doubled,0.0,10,0,1.0,0.0,5.94,3.25
doubling,0.0,1,0,1.0,0.0,5.94,3.25
doubt,0.0,109,0,1.0,0.0,3.12,4.3
doubtful,0.0,22,0,1.0,0.0,3.95,3.88
downstream,0.0,91,0,1.0,0.0,,
downtrend,0.0,106,0,1.0,0.0,,
downwards,0.0,109,0,1.0,0.0,4.05,4.0
draw,0.0,67,0,1.0,0.0,6.6,3.6
divert,0.0,66,0,1.0,0.0,4.4,4.05
diversify,0.0,54,0,1.0,0.0,,
diversified,0.0,83,0,1.0,0.0,,
discussing,0.0,92,0,1.0,0.0,6.17,2.85
disappearing,0.0,24,0,1.0,0.0,,
disappointing,0.0,99,0,1.0,0.0,2.8,4.1
disclose,0.0,322,0,1.0,0.0,4.0,4.18
discord,0.0,39,0,1.0,0.0,3.58,5.5
discuss,0.0,96,0,1.0,0.0,6.17,2.85
discussed,0.0,131,0,1.0,0.0,6.17,2.85
discussions,0.0,33,0,1.0,0.0,6.1,4.85
diversification,0.0,90,0,1.0,0.0,,
display,0.0,36,0,1.0,0.0,6.19,3.8
dispose,0.0,101,0,1.0,0.0,4.0,5.26
disposed,0.0,101,0,1.0,0.0,4.0,5.26
disposition,0.0,53,0,1.0,0.0,4.8,4.0
disregard,0.0,59,0,1.0,0.0,4.26,4.0
distributor,0.0,31,0,1.0,0.0,4.8,3.42
drives,0.0,36,0,1.0,0.0,6.62,4.16
drought,0.0,93,0,1.0,0.0,3.0,3.68
disadvantage,0.0,44,0,1.0,0.0,2.63,3.95
dry,0.0,80,0,1.0,0.0,4.95,3.8
edict,0.0,51,0,1.0,0.0,,
edition,0.0,15,0,1.0,0.0,5.3,3.5
effect,0.0,220,0,1.0,0.0,5.57,4.14
effective,0.0,29,0,1.0,0.0,6.7,4.05
effectiveness,0.0,65,0,1.0,0.0,6.9,4.95
effects,0.0,98,0,1.0,0.0,5.57,4.14
efficiency,0.0,45,0,1.0,0.0,6.74,3.59
effort,0.0,306,0,1.0,0.0,6.47,4.0
efforts,0.0,137,0,1.0,0.0,6.47,4.0
eight,0.0,18,0,1.0,0.0,5.2,3.4
either,0.0,111,0,1.0,0.0,,
elders,0.0,118,0,1.0,0.0,6.22,2.58
elections,0.0,103,0,1.0,0.0,4.57,4.19
electrical,0.0,12,0,1.0,0.0,5.59,6.0
electronics,0.0,46,0,1.5,0.0,6.47,4.74
edgy,0.0,101,0,1.0,0.0,4.85,4.05
edge,0.0,1,0,1.0,0.0,4.3,5.2
ecu,0.0,1,0,1.0,0.0,,
earning,0.0,11,0,1.0,0.0,7.05,4.76
dsm,0.0,35,0,1.2285714285714286,0.0,,
dsmn,0.0,4,0,1.0,0.0,,
duties,0.0,203,0,1.0,0.0,5.44,3.65
eager,0.0,113,0,1.0,0.0,6.37,5.59
early,0.0,313,0,1.0,0.0,,
earned,0.0,71,0,1.0,0.0,7.05,4.76
ease,0.0,141,0,1.0,0.0,6.15,2.37
economists,0.0,117,0,1.0,0.0,,
eased,0.0,62,0,1.0,0.0,6.15,2.37
easily,0.0,89,0,1.0,0.0,,
east,0.0,34,0,1.0,0.0,6.18,2.37
eat,0.0,101,0,1.0,0.0,7.12,4.17
economics,0.0,117,0,1.0,0.0,5.3,3.63
economist,0.0,36,0,1.0,0.0,,
disappear,0.0,59,0,1.0,0.0,3.74,4.35
directors,0.0,193,0,1.0,0.0,5.1,3.75
damage,0.0,173,0,1.0,0.0,2.8,4.95
denies,0.0,117,0,1.0,0.0,3.7,5.39
declined,0.0,582,0,1.0,0.0,3.2,3.32
default,0.0,21,0,1.0,0.0,4.37,4.4
defensive,0.0,91,0,1.0,0.0,4.65,4.35
definitive,0.0,89,0,1.0,0.0,5.75,3.84
defuse,0.0,59,0,1.0,0.0,5.79,4.95
del,0.0,179,0,1.0,0.0,,
delay,0.0,162,0,1.0,0.0,3.47,3.0
delegation,0.0,106,0,1.0,0.0,5.14,3.44
deliberations,0.0,107,0,1.0,0.0,5.25,4.32
delivered,0.0,193,0,1.0,0.0,6.2,4.75
deliveries,0.0,48,0,1.0,0.0,6.0,3.83
delivery,0.0,267,0,1.0,0.0,6.0,3.83
demands,0.0,143,0,1.0,0.0,4.05,5.74
democratic,0.0,140,0,1.0,0.0,5.7,4.3
demonstrate,0.0,101,0,1.0,0.0,5.65,4.67
decline,0.0,181,0,1.0,0.0,3.2,3.32
declared,0.0,3,0,1.0,0.0,5.6,4.37
declare,0.0,110,0,1.0,0.0,5.6,4.37
dealers,0.0,180,0,1.3111111111111111,0.0,3.85,5.4
damages,0.0,107,0,1.0,0.0,2.8,4.95
daniel,0.0,105,0,1.0,0.0,,
date,0.0,69,0,1.0,0.0,7.25,4.37
dated,0.0,23,0,1.0,0.0,7.25,4.37
david,0.0,130,0,1.0,0.0,,
deal,0.0,79,0,1.0,0.0,6.25,4.0
dealing,0.0,72,0,1.0,0.0,6.25,4.0
declaration,0.0,109,0,1.0,0.0,5.65,4.4
debit,0.0,79,0,3.6202531645569622,0.0,,
debtors,0.0,39,0,1.0,0.0,,
debts,0.0,29,0,1.0,0.0,1.95,5.9
decade,0.0,2,0,1.0,0.0,4.75,3.65
decided,0.0,218,0,1.0,0.0,6.47,3.11
decisions,0.0,213,0,1.0,0.0,5.22,3.5
denied,0.0,115,0,1.0,0.0,3.7,5.39
denmark,0.0,13,0,1.0,0.0,,
director,0.0,284,0,1.0,0.0,5.1,3.75
dependence,0.0,95,0,1.0,0.0,3.6,3.47
determining,0.0,105,0,1.0,0.0,6.1,4.95
developing,0.0,44,0,1.0,0.0,6.15,4.74
developments,0.0,19,0,1.0,0.0,5.25,4.11
devote,0.0,16,0,1.0,0.0,5.53,4.0
difficult,0.0,92,0,1.0,0.0,3.82,4.42
dig,0.0,86,0,1.0,0.0,5.12,3.6
digesting,0.0,13,0,1.0,0.0,4.82,3.15
dilemma,0.0,38,0,1.0,0.0,4.18,5.26
diluted,0.0,46,0,1.0,0.0,,
diluting,0.0,98,0,1.0,0.0,,
dinar,0.0,29,0,1.0,0.0,,
dinars,0.0,13,0,1.0769230769230769,0.0,,
diplomatic,0.0,103,0,1.0,0.0,5.95,4.26
direct,0.0,138,0,1.0,0.0,5.75,4.2
direction,0.0,65,0,1.0,0.0,5.45,3.11
determine,0.0,42,0,1.0,0.0,6.1,4.95
deterioration,0.0,81,0,1.0,0.0,3.1,5.22
detective,0.0,24,0,1.0,0.0,5.0,4.68
depressing,0.0,41,0,1.0,0.0,2.42,3.05
depending,0.0,78,0,1.0,0.0,,
depends,0.0,172,0,1.0,0.0,5.05,4.45
depositors,0.0,47,0,1.0,0.0,,
deposits,0.0,9,0,1.0,0.0,6.25,4.55
depreciation,0.0,209,0,1.4354066985645932,0.0,,
depressed,0.0,93,0,1.0,0.0,2.11,3.95
deregulation,0.0,64,0,1.671875,0.0,,
details,0.0,291,0,1.0034364261168385,0.0,5.62,3.68
derivative,0.0,103,0,1.0,0.0,4.7,3.42
described,0.0,99,0,1.0,0.0,5.8,2.89
desire,0.0,29,0,1.0,0.0,7.05,6.72
despite,0.0,556,0,1.0773381294964028,0.0,,
desposits,0.0,9,0,1.0,0.0,,
detailed,0.0,63,0,1.0,0.0,6.3,4.16
chance,0.0,254,0,1.0,0.0,6.15,4.39
certainly,0.0,93,0,1.0,0.0,,
moment,0.0,181,0,1.0,0.0,6.1,4.0
aquired,0.0,97,0,1.0,0.0,,
answer,0.0,8,0,1.0,0.0,6.05,3.72
answering,0.0,31,0,1.0,0.0,6.05,3.72
anything,0.0,97,0,1.0,0.0,,
apart,0.0,58,0,1.0,0.0,,
appear,0.0,77,0,1.0,0.0,5.25,3.0
appoint,0.0,87,0,1.0,0.0,5.89,4.42
appointed,0.0,37,0,1.0,0.0,5.89,4.42
appreciate,0.0,54,0,1.0,0.0,7.35,3.05
appreciating,0.0,9,0,1.0,0.0,7.35,3.05
appreciation,0.0,211,0,1.0,0.0,7.3,4.37
approach,0.0,94,0,1.0,0.0,5.45,4.3
approval,0.0,202,0,1.0,0.0,7.17,3.94
approve,0.0,20,0,1.0,0.0,7.0,3.79
approved,0.0,310,0,1.0,0.0,7.0,3.79
aquino,0.0,80,0,1.0,0.0,,
another,0.0,103,0,1.0,0.0,,
annum,0.0,100,0,1.0,0.0,,
annual,0.0,100,0,1.0,0.0,5.35,3.89
amicable,0.0,27,0,1.0,0.0,,
