word,recall_probability,count,recalls,avg_frequency,need_odds
deskpro,0.0,130,0,2.746153846153846,0.0
desposits,0.0,2,0,1.0,0.0
destroyed,0.0,220,0,1.0,0.0
detailed,0.0,170,0,1.0,0.0
details,0.0,1403,0,1.052744119743407,0.0
detecting,0.0,206,0,1.0,0.0
detective,0.0,180,0,1.0,0.0
deteriorated,0.0,215,0,1.0,0.0
deterioration,0.0,255,0,1.0,0.0
determine,0.0,73,0,1.0,0.0
determined,0.0,141,0,1.0,0.0
determining,0.0,208,0,1.0,0.0
develop,0.0,494,0,1.0,0.0
difficult,0.0,501,0,1.0,0.0
developing,0.0,737,0,1.0,0.0
developments,0.0,75,0,1.0,0.0
devote,0.0,31,0,1.0,0.0
dh,0.0,231,0,1.0,0.0
diagnostic,0.0,207,0,1.0,0.0
dialogue,0.0,216,0,1.0,0.0
diametrically,0.0,132,0,1.0,0.0
diebold,0.0,206,0,1.0,0.0
died,0.0,200,0,1.0,0.0
diesel,0.0,4,0,1.0,0.0
dieter,0.0,115,0,1.0,0.0
different,0.0,133,0,1.0,0.0
differential,0.0,93,0,1.0,0.0
discussions,0.0,605,0,1.0,0.0
disk,0.0,68,0,1.0,0.0
designer,0.0,216,0,1.0,0.0
drain,0.0,255,0,1.4784313725490197,0.0
doorstep,0.0,46,0,1.0,0.0
double,0.0,431,0,1.0,0.0
doubled,0.0,339,0,1.0,0.0
doubling,0.0,35,0,1.0,0.0
doubt,0.0,190,0,1.0,0.0
doubtful,0.0,69,0,1.0,0.0
downplayed,0.0,95,0,1.0,0.0
downstream,0.0,81,0,1.0,0.0
downtrend,0.0,222,0,1.0,0.0
downward,0.0,436,0,1.0,0.0
downwards,0.0,224,0,1.0,0.0
dr,0.0,230,0,1.0,0.0
dragging,0.0,215,0,1.0,0.0
dramatic,0.0,46,0,1.0,0.0
donis,0.0,106,0,1.0,0.0
dramatically,0.0,218,0,1.0,0.0
draw,0.0,116,0,1.0,0.0
drawing,0.0,131,0,1.0,0.0
dressing,0.0,212,0,1.0,0.0
drive,0.0,68,0,1.0,0.0
driven,0.0,116,0,1.0,0.0
drives,0.0,103,0,1.0,0.0
dropped,0.0,345,0,1.0,0.0
drought,0.0,120,0,1.0,0.0
drug,0.0,93,0,1.0,0.0
dry,0.0,142,0,1.0,0.0
drying,0.0,53,0,1.0,0.0
dsmn,0.0,60,0,1.0,0.0
door,0.0,215,0,1.0,0.0
done,0.0,147,0,1.0,0.0
display,0.0,145,0,1.0,0.0
diversification,0.0,81,0,1.0,0.0
dispose,0.0,136,0,1.0,0.0
disposed,0.0,237,0,1.0,0.0
disposition,0.0,414,0,1.0,0.0
disregard,0.0,126,0,1.0,0.0
dissemination,0.0,197,0,1.0,0.0
distance,0.0,26,0,1.0,0.0
distillate,0.0,9,0,1.0,0.0
distilled,0.0,416,0,1.0,0.0
distilling,0.0,227,0,1.0,0.0
distributed,0.0,76,0,1.0,0.0
distributions,0.0,202,0,1.0,0.0
distributor,0.0,47,0,1.0,0.0
ditch,0.0,19,0,2.0,0.0
diversified,0.0,215,0,1.0,0.0
donaldson,0.0,108,0,1.0,0.0
divert,0.0,171,0,1.0,0.0
divested,0.0,436,0,1.0,0.0
divesting,0.0,212,0,1.0,0.0
divided,0.0,209,0,1.0,0.0
dividends,0.0,831,0,1.0,0.0
divisions,0.0,302,0,1.0,0.0
dj,0.0,114,0,1.0,0.0
dlres,0.0,97,0,1.0,0.0
dls,0.0,199,0,1.0,0.0
dmp,0.0,67,0,1.0,0.0
domestically,0.0,196,0,1.0,0.0
domino,0.0,1,0,1.0,0.0
donald,0.0,705,0,1.0,0.0
desire,0.0,96,0,1.0,0.0
describing,0.0,220,0,1.0,0.0
cosmetics,0.0,215,0,1.0,0.0
damage,0.0,606,0,1.0,0.0
csra,0.0,46,0,1.0,0.0
ct,0.0,218,0,1.0,0.0
cumulative,0.0,232,0,1.0,0.0
curb,0.0,386,0,1.0,0.0
curbs,0.0,126,0,1.0,0.0
cure,0.0,44,0,1.0,0.0
currently,0.0,1462,0,1.0,0.0
custom,0.0,402,0,1.0,0.0
customers,0.0,615,0,1.0,0.0
cutting,0.0,916,0,1.0,0.0
cxr,0.0,215,0,1.0,0.0
cxrl,0.0,214,0,1.0,0.0
dairy,0.0,493,0,1.0,0.0
damages,0.0,206,0,1.0,0.0
csn,0.0,19,0,1.0,0.0
damp,0.0,69,0,1.0,0.0
danger,0.0,594,0,1.0,0.0
daniel,0.0,171,0,1.0,0.0
darlington,0.0,225,0,1.0,0.0
darrell,0.0,208,0,1.0,0.0
dartmouth,0.0,4,0,1.0,0.0
dashing,0.0,72,0,1.0,0.0
dated,0.0,86,0,1.0,0.0
datr,0.0,383,0,1.0,0.0
datx,0.0,207,0,1.0,0.0
david,0.0,353,0,1.0,0.0
dayton,0.0,233,0,1.0,0.0
dbd,0.0,205,0,1.0,0.0
csr,0.0,92,0,2.5543478260869565,0.0
crush,0.0,63,0,1.0,0.0
dd,0.0,217,0,1.0,0.0
crash,0.0,80,0,1.9125,0.0
costly,0.0,172,0,1.0,0.0
costs,0.0,1212,0,1.0,0.0
cot,0.0,97,0,1.0,0.0
counter,0.0,134,0,1.0,0.0
counterparts,0.0,212,0,1.0,0.0
counterproductive,0.0,89,0,1.0,0.0
county,0.0,224,0,1.0,0.0
coupons,0.0,211,0,1.0,0.0
course,0.0,83,0,1.0,0.0
cover,0.0,459,0,1.0,0.0
cp,0.0,69,0,1.0,0.0
cpq,0.0,42,0,1.0,0.0
craa,0.0,209,0,1.0,0.0
create,0.0,232,0,1.0,0.0
crumbling,0.0,21,0,1.0,0.0
creation,0.0,161,0,1.0,0.0
credence,0.0,87,0,1.0,0.0
credited,0.0,6,0,1.0,0.0
creditors,0.0,194,0,1.0,0.0
crews,0.0,394,0,1.0,0.0
crises,0.0,219,0,1.0,0.0
crisis,0.0,285,0,1.0,0.0
criticized,0.0,50,0,1.0,0.0
critics,0.0,208,0,1.0,0.0
croesus,0.0,195,0,1.0,0.0
cropped,0.0,80,0,1.0,0.0
crow,0.0,182,0,1.0,0.0
crude,0.0,910,0,1.2087912087912087,0.0
dcn,0.0,87,0,1.0,0.0
dealing,0.0,244,0,1.0,0.0
describes,0.0,224,0,1.0,0.0
denshin,0.0,126,0,1.0,0.0
delivered,0.0,365,0,1.0,0.0
deliveries,0.0,67,0,1.0,0.0
dell,0.0,200,0,1.0,0.0
delta,0.0,193,0,1.0,0.0
demands,0.0,513,0,1.0,0.0
democrat,0.0,205,0,1.0,0.0
democratic,0.0,1020,0,1.0,0.0
democrats,0.0,133,0,1.0,0.0
demonstrate,0.0,206,0,1.0,0.0
demonstrating,0.0,217,0,1.0,0.0
denied,0.0,439,0,1.0,0.0
denies,0.0,221,0,1.0,0.0
denmark,0.0,73,0,1.0,0.0
denwa,0.0,125,0,1.0,0.0
deliberations,0.0,227,0,1.0,0.0
depend,0.0,6,0,1.0,0.0
dependence,0.0,183,0,1.0,0.0
dependent,0.0,74,0,1.0,0.0
depending,0.0,137,0,1.0,0.0
depends,0.0,349,0,1.0,0.0
depositors,0.0,68,0,1.0,0.0
depressed,0.0,549,0,1.0,0.0
depressing,0.0,35,0,1.0,0.0
deregulate,0.0,209,0,1.0,0.0
deregulation,0.0,235,0,1.0893617021276596,0.0
derivative,0.0,188,0,1.0,0.0
des,0.0,142,0,1.0,0.0
described,0.0,202,0,1.0,0.0
deliver,0.0,171,0,1.0,0.0
delhi,0.0,61,0,2.4918032786885247,0.0
deals,0.0,9,0,1.0,0.0
decreases,0.0,211,0,1.0,0.0
dean,0.0,206,0,1.0,0.0
debate,0.0,43,0,1.0,0.0
debenture,0.0,249,0,1.0,0.0
debit,0.0,109,0,3.743119266055046,0.0
debtors,0.0,68,0,1.0,0.0
dec,0.0,226,0,1.0,0.0
decade,0.0,31,0,1.0,0.0
decisions,0.0,846,0,1.0,0.0
declaration,0.0,203,0,1.0,0.0
declare,0.0,375,0,1.0,0.0
declared,0.0,451,0,1.0,0.0
declines,0.0,331,0,1.0,0.0
decrease,0.0,48,0,1.0,0.0
decreasing,0.0,188,0,1.0,0.0
delegate,0.0,327,0,1.0,0.0
decribes,0.0,223,0,1.0,0.0
default,0.0,86,0,1.0,0.0
defended,0.0,440,0,1.0,0.0
defending,0.0,217,0,1.0,0.0
defense,0.0,446,0,1.0,0.0
defensive,0.0,202,0,1.0,0.0
definition,0.0,87,0,1.0,0.0
defuse,0.0,64,0,1.0,0.0
degrade,0.0,217,0,1.0,0.0
dekuyper,0.0,228,0,1.0,0.0
del,0.0,224,0,1.0,0.0
delayed,0.0,167,0,1.0,0.0
delaying,0.0,51,0,1.0,0.0
carrying,0.0,391,0,1.0,0.0
carryforward,0.0,144,0,1.0,0.0
carried,0.0,211,0,1.0,0.0
anticipated,0.0,431,0,1.0,0.0
andreas,0.0,219,0,1.0,0.0
andres,0.0,188,0,1.0,0.0
anger,0.0,99,0,1.0,0.0
angered,0.0,96,0,1.0,0.0
angry,0.0,143,0,1.0,0.0
animal,0.0,205,0,1.0,0.0
animals,0.0,79,0,1.0,0.0
annoucement,0.0,88,0,1.0,0.0
announce,0.0,130,0,1.0,0.0
annually,0.0,597,0,1.0,0.0
annum,0.0,205,0,1.0,0.0
answer,0.0,26,0,1.0,0.0
answering,0.0,147,0,1.0,0.0
anticipating,0.0,214,0,1.0,0.0
anderson,0.0,214,0,1.0,0.0
antitrust,0.0,228,0,1.0,0.0
anything,0.0,356,0,1.0,0.0
apart,0.0,175,0,1.0,0.0
app,0.0,133,0,1.0,0.0
apparel,0.0,128,0,1.6015625,0.0
apparently,0.0,192,0,1.0,0.0
appear,0.0,633,0,1.0,0.0
appears,0.0,192,0,1.0625,0.0
appease,0.0,175,0,1.0,0.0
appliances,0.0,411,0,1.0,0.0
applicable,0.0,169,0,1.0,0.0
applications,0.0,207,0,1.0,0.0
applied,0.0,79,0,1.0,0.0
andover,0.0,4,0,4.0,0.0
analyst,0.0,712,0,1.0,0.0
appoint,0.0,136,0,1.0,0.0
ambassador,0.0,218,0,1.0,0.0
allowing,0.0,406,0,1.0,0.0
allows,0.0,207,0,1.0,0.0
almost,0.0,678,0,1.0,0.0
alone,0.0,378,0,1.0,0.0
along,0.0,411,0,1.0,0.0
alternate,0.0,201,0,1.0,0.0
alternative,0.0,295,0,1.0,0.0
altogether,0.0,220,0,1.0,0.0
aluminum,0.0,206,0,1.0,0.0
always,0.0,104,0,1.0,0.0
amaa,0.0,66,0,1.0,0.0
amadeus,0.0,82,0,1.0,0.0
amb,0.0,286,0,1.0,0.0
amendend,0.0,89,0,1.0,0.0
amstutz,0.0,170,0,1.0,0.0
amendment,0.0,131,0,1.0,0.0
amendments,0.0,204,0,1.0,0.0
america,0.0,789,0,1.0,0.0
amertek,0.0,41,0,1.0,0.0
amicable,0.0,94,0,1.0,0.0
aml,0.0,221,0,1.0,0.0
amo,0.0,148,0,1.0,0.0
among,0.0,726,0,1.0,0.0
amortization,0.0,209,0,1.0,0.0
amounted,0.0,143,0,1.0,0.0
amounts,0.0,170,0,1.2470588235294118,0.0
amstel,0.0,209,0,1.0,0.0
amsterdam,0.0,84,0,1.0,0.0
applying,0.0,283,0,1.0,0.0
appointed,0.0,168,0,1.0,0.0
allowance,0.0,45,0,1.0,0.0
associate,0.0,443,0,1.0,0.0
artillery,0.0,212,0,1.0,0.0
asahi,0.0,195,0,1.0,0.0
asamoah,0.0,201,0,1.0,0.0
ash,0.0,343,0,1.0,0.0
ashai,0.0,167,0,1.0,0.0
asher,0.0,304,0,1.0,0.0
ashland,0.0,210,0,1.0,0.0
asia,0.0,218,0,1.0,0.0
ask,0.0,627,0,1.0,0.0
asking,0.0,29,0,1.0,0.0
assault,0.0,212,0,1.0,0.0
assistance,0.0,295,0,1.1559322033898305,0.0
assistant,0.0,163,0,1.0,0.0
associates,0.0,84,0,1.0,0.0
arsn,0.0,132,0,1.0,0.0
associations,0.0,210,0,1.0,0.0
assume,0.0,123,0,1.0,0.0
assumes,0.0,192,0,1.0,0.0
assuming,0.0,428,0,1.0,0.0
assumption,0.0,382,0,1.0,0.0
assurance,0.0,176,0,1.0,0.0
assurances,0.0,175,0,1.0,0.0
assure,0.0,67,0,1.0,0.0
astin,0.0,201,0,1.0,0.0
atekf,0.0,41,0,1.0,0.0
athens,0.0,219,0,1.0,0.0
athwart,0.0,104,0,1.0,0.0
atlanta,0.0,112,0,1.0,0.0
article,0.0,13,0,1.0,0.0
arriving,0.0,126,0,1.8333333333333333,0.0
appreciate,0.0,101,0,1.0,0.0
arabia,0.0,210,0,1.0,0.0
appreciating,0.0,71,0,1.0,0.0
approach,0.0,423,0,1.0,0.0
approached,0.0,225,0,1.0,0.0
approaching,0.0,214,0,1.0,0.0
appropriate,0.0,93,0,1.0,0.0
approval,0.0,641,0,1.0,0.0
approvals,0.0,418,0,1.4593301435406698,0.0
approve,0.0,416,0,1.0,0.0
apr,0.0,81,0,1.9382716049382716,0.0
aqazadeh,0.0,195,0,1.0,0.0
aquino,0.0,147,0,1.0,0.0
aquire,0.0,215,0,1.0,0.0
aquired,0.0,164,0,1.0,0.0
arbitragers,0.0,305,0,1.0,0.0
arrived,0.0,93,0,1.0,0.0
arbitration,0.0,548,0,1.0,0.0
architectural,0.0,144,0,1.0,0.0
areas,0.0,574,0,1.0,0.0
argentina,0.0,30,0,1.0,0.0
argimont,0.0,174,0,1.0,0.0
arguing,0.0,127,0,1.0,0.0
ariadne,0.0,203,0,1.0,0.0
armed,0.0,224,0,1.0,0.0
armel,0.0,221,0,1.0,0.0
arrange,0.0,76,0,1.0,0.0
arrangements,0.0,215,0,1.0,0.0
arrival,0.0,450,0,1.0,0.0
arrive,0.0,165,0,1.0,0.0
allowed,0.0,693,0,1.0274170274170273,0.0
allow,0.0,1058,0,1.052930056710775,0.0
atlc,0.0,122,0,1.0,0.0
acts,0.0,201,0,1.0,0.0
acmb,0.0,277,0,1.0,0.0
acquires,0.0,315,0,1.0,0.0
acquiring,0.0,434,0,1.0,0.0
acquisitions,0.0,1163,0,1.1883061049011179,0.0
acquistion,0.0,84,0,1.0,0.0
across,0.0,143,0,1.0,0.0
acted,0.0,360,0,1.0,0.0
acting,0.0,183,0,1.0,0.0
active,0.0,103,0,1.0,0.0
actively,0.0,216,0,1.0,0.0
activities,0.0,582,0,1.0,0.0
activitrax,0.0,123,0,1.0,0.0
activity,0.0,515,0,1.0,0.0
actually,0.0,326,0,1.0,0.0
achievement,0.0,25,0,1.0,0.0
add,0.0,122,0,1.0,0.0
addition,0.0,1568,0,1.0,0.0
additives,0.0,220,0,1.0,0.0
adds,0.0,88,0,1.0,0.0
adelaide,0.0,51,0,1.0,0.0
adhere,0.0,164,0,1.0,0.0
adjust,0.0,239,0,1.0,0.0
administration,0.0,341,0,1.0,0.0
administrative,0.0,222,0,1.0,0.0
administrator,0.0,431,0,1.0,0.0
admitted,0.0,213,0,1.0,0.0
adulterated,0.0,219,0,1.0,0.0
advanced,0.0,261,0,1.0,0.0
acknowledged,0.0,202,0,1.0,0.0
achieved,0.0,423,0,1.0,0.0
advantages,0.0,197,0,1.0,0.0
accept,0.0,382,0,1.0,0.0
abe,0.0,168,0,1.0,0.0
ability,0.0,379,0,1.0184696569920844,0.0
able,0.0,500,0,1.05,0.0
abolish,0.0,193,0,1.0,0.0
aborted,0.0,26,0,1.0,0.0
abroad,0.0,81,0,1.0,0.0
absb,0.0,41,0,1.0,0.0
absence,0.0,71,0,1.0,0.0
absorbing,0.0,31,0,1.0,0.0
absorption,0.0,221,0,1.0,0.0
accelerate,0.0,228,0,1.0,0.0
accelerated,0.0,300,0,1.0,0.0
accelerating,0.0,148,0,1.0,0.0
acceptable,0.0,32,0,1.0,0.0
achieve,0.0,416,0,1.0,0.0
accepted,0.0,259,0,1.0,0.0
access,0.0,735,0,1.0,0.0
accessories,0.0,215,0,1.0,0.0
accommodative,0.0,34,0,1.0,0.0
accomodate,0.0,205,0,1.0,0.0
accompanied,0.0,204,0,1.0,0.0
accompanying,0.0,167,0,1.0,0.0
according,0.0,896,0,1.0,0.0
accountability,0.0,219,0,1.0,0.0
accounting,0.0,503,0,1.0,0.0
accruing,0.0,340,0,1.0,0.0
accurate,0.0,293,0,1.0,0.0
achievable,0.0,59,0,1.0,0.0
advantage,0.0,517,0,1.0,0.0
adversarial,0.0,74,0,1.0,0.0
allotted,0.0,41,0,1.0,0.0
alberta,0.0,212,0,1.0,0.0
ailing,0.0,31,0,1.0,0.0
aim,0.0,359,0,1.0,0.0
aimed,0.0,501,0,1.0,0.0
aims,0.0,425,0,1.0,0.0
aircraft,0.0,393,0,1.0,0.0
airlines,0.0,364,0,1.0,0.0
airsensors,0.0,129,0,1.0,0.0
akiman,0.0,219,0,1.0,0.0
al,0.0,362,0,1.2596685082872927,0.0
alan,0.0,223,0,1.0,0.0
alaska,0.0,193,0,1.0,0.0
alava,0.0,212,0,1.0,0.0
albert,0.0,218,0,1.0,0.0
alberto,0.0,219,0,1.0,0.0
aid,0.0,419,0,1.0,0.0
ald,0.0,204,0,1.0,0.0
alex,0.0,41,0,1.0,0.0
alexander,0.0,168,0,1.0,0.0
ali,0.0,81,0,1.0,0.0
allan,0.0,99,0,1.0,0.0
alleged,0.0,142,0,1.0,0.0
allegis,0.0,18,0,1.0,0.0
allen,0.0,596,0,1.0,0.0
alliance,0.0,424,0,1.0,0.0
allied,0.0,205,0,1.0,0.0
allocated,0.0,58,0,1.0,0.0
allocates,0.0,15,0,1.0,0.0
allocation,0.0,76,0,1.0,0.0
aided,0.0,216,0,1.0,0.0
ahvaz,0.0,221,0,1.0,0.0
adverse,0.0,370,0,1.0,0.0
afternoon,0.0,782,0,1.0,0.0
adversely,0.0,212,0,1.0,0.0
advertisement,0.0,25,0,1.0,0.0
advised,0.0,351,0,1.0,0.0
advisor,0.0,206,0,1.0,0.0
advisory,0.0,381,0,1.0,0.0
aero,0.0,162,0,1.4074074074074074,0.0
affair,0.0,116,0,1.0,0.0
affect,0.0,127,0,1.0,0.0
affecting,0.0,120,0,1.0,0.0
affects,0.0,212,0,1.0,0.0
affiliate,0.0,89,0,1.0,0.0
affiliates,0.0,116,0,1.0,0.0
african,0.0,327,0,1.0,0.0
afterwards,0.0,99,0,1.0,0.0
ahead,0.0,730,0,1.0,0.0
ag,0.0,211,0,1.0,0.0
agency,0.0,1280,0,1.27890625,0.0
agenda,0.0,115,0,1.0,0.0
aggregate,0.0,137,0,1.9635036496350364,0.0
aggressive,0.0,219,0,1.5342465753424657,0.0
aggressively,0.0,434,0,1.0,0.0
agr,0.0,68,0,1.0,0.0
agree,0.0,225,0,1.0,0.0
agreements,0.0,584,0,1.0,0.0
agrico,0.0,29,0,1.0,0.0
agrnomics,0.0,65,0,1.0,0.0
agro,0.0,204,0,1.0,0.0
aguila,0.0,212,0,1.0,0.0
atlantic,0.0,215,0,2.511627906976744,0.0
attack,0.0,268,0,1.0,0.0
carefully,0.0,103,0,1.0,0.0
breweries,0.0,213,0,1.0,0.0
bovine,0.0,66,0,1.0,0.0
bowling,0.0,159,0,1.0,0.0
braking,0.0,207,0,1.0,0.0
branch,0.0,361,0,1.0,0.0
brand,0.0,287,0,1.0,0.0
branded,0.0,44,0,1.7954545454545454,0.0
branding,0.0,61,0,1.0,0.0
brasilia,0.0,86,0,1.0,0.0
breach,0.0,177,0,1.0,0.0
break,0.0,15,0,1.0,0.0
breakdown,0.0,442,0,1.0,0.0
breakdowns,0.0,46,0,1.0,0.0
brewer,0.0,432,0,1.0,0.0
brewery,0.0,523,0,1.0,0.0
bottoming,0.0,49,0,1.0,0.0
brewing,0.0,210,0,1.0,0.0
brian,0.0,63,0,1.0,0.0
briar,0.0,132,0,1.0,0.0
brief,0.0,147,0,1.0,0.0
briefcase,0.0,190,0,1.0,0.0
bright,0.0,78,0,1.0,0.0
bring,0.0,222,0,1.0,0.0
bringing,0.0,212,0,1.0,0.0
brings,0.0,296,0,1.0,0.0
brisbane,0.0,117,0,1.0,0.0
british,0.0,467,0,1.0,0.0
broadcast,0.0,199,0,1.0,0.0
broadcasting,0.0,307,0,1.0,0.0
bought,0.0,1091,0,1.1127406049495876,0.0
boston,0.0,220,0,1.0,0.0
broilers,0.0,215,0,1.0,0.0
bob,0.0,202,0,1.0,0.0
blamed,0.0,219,0,1.0,0.0
blaylock,0.0,416,0,1.0,0.0
blla,0.0,220,0,1.0,0.0
block,0.0,942,0,1.0,0.0
blocks,0.0,203,0,1.0,0.0
blow,0.0,213,0,1.0,0.0
blown,0.0,371,0,1.0,0.0
blue,0.0,169,0,1.0,0.0
blueprint,0.0,78,0,1.0,0.0
blunt,0.0,91,0,1.0,0.0
bmy,0.0,214,0,1.0,0.0
boards,0.0,302,0,1.0,0.0
boats,0.0,218,0,1.0,0.0
bodes,0.0,41,0,1.0,0.0
borrow,0.0,34,0,1.0,0.0
body,0.0,192,0,1.0,0.0
bold,0.0,31,0,1.0,0.0
bona,0.0,122,0,1.0,0.0
bonds,0.0,399,0,1.4411027568922306,0.0
book,0.0,193,0,1.0,0.0
boom,0.0,26,0,1.0,0.0
boost,0.0,1673,0,1.0,0.0
boosted,0.0,253,0,1.0,0.0
boosting,0.0,219,0,1.0,0.0
boosts,0.0,299,0,1.0,0.0
bor,0.0,220,0,1.0,0.0
border,0.0,213,0,1.0,0.0
borg,0.0,221,0,1.0,0.0
broadly,0.0,206,0,1.0,0.0
broke,0.0,390,0,1.0,0.0
bjoern,0.0,221,0,1.0,0.0
candidate,0.0,283,0,1.0,0.0
cabinet,0.0,120,0,1.6583333333333334,0.0
cable,0.0,261,0,1.0,0.0
calculate,0.0,211,0,1.0,0.0
calculating,0.0,16,0,1.0,0.0
calif,0.0,206,0,1.0,0.0
california,0.0,309,0,1.1553398058252426,0.0
call,0.0,748,0,1.0,0.0
calling,0.0,437,0,1.0,0.0
calm,0.0,123,0,1.0,0.0
came,0.0,370,0,1.0,0.0
campaign,0.0,100,0,1.0,0.0
canadians,0.0,123,0,1.0,0.0
canberra,0.0,211,0,1.0,0.0
cane,0.0,62,0,2.564516129032258,0.0
bwtr,0.0,220,0,1.0,0.0
canion,0.0,137,0,1.4817518248175183,0.0
canned,0.0,222,0,1.0,0.0
cannot,0.0,532,0,1.0,0.0
capel,0.0,11,0,1.0,0.0
capitalizing,0.0,213,0,1.0,0.0
car,0.0,152,0,1.0,0.0
carbide,0.0,223,0,1.0,0.0
cardenas,0.0,4,0,2.0,0.0
cardiovascualr,0.0,4,0,1.0,0.0
cardiovascular,0.0,212,0,1.0,0.0
cards,0.0,4,0,1.0,0.0
care,0.0,720,0,1.1166666666666667,0.0
careful,0.0,64,0,1.0,0.0
bybee,0.0,84,0,1.0,0.0
buys,0.0,399,0,1.0,0.0
broker,0.0,352,0,1.3238636363636365,0.0
bullish,0.0,350,0,1.0,0.0
brokers,0.0,429,0,1.0,0.0
brothers,0.0,84,0,1.0,0.0
brought,0.0,576,0,1.0,0.0
brown,0.0,41,0,1.0,0.0
bruce,0.0,19,0,1.0,0.0
bt,0.0,200,0,1.0,0.0
bti,0.0,47,0,1.0,0.0
bucking,0.0,205,0,1.0,0.0
bud,0.0,232,0,1.0,0.0
builders,0.0,213,0,1.0,0.0
buildings,0.0,201,0,1.0,0.0
buildup,0.0,148,0,1.0,0.0
bula,0.0,101,0,1.0,0.0
bundaberg,0.0,40,0,1.0,0.0
buyout,0.0,812,0,1.0,0.0
bundey,0.0,48,0,1.0,0.0
buoy,0.0,66,0,1.0,0.0
buoyant,0.0,58,0,1.0,0.0
bur,0.0,302,0,1.0,0.0
burdekin,0.0,17,0,2.0,0.0
bureau,0.0,33,0,1.0,0.0
bureaucratic,0.0,213,0,1.0,0.0
bureaucrats,0.0,207,0,1.0,0.0
burnell,0.0,41,0,1.0,0.0
businessmen,0.0,362,0,1.3453038674033149,0.0
busy,0.0,16,0,1.0,0.0
butyl,0.0,162,0,1.0,0.0
buyer,0.0,430,0,1.2627906976744185,0.0
blame,0.0,219,0,1.0,0.0
biotechnology,0.0,27,0,1.0,0.0
attacked,0.0,212,0,1.0,0.0
awards,0.0,8,0,1.0,0.0
averaged,0.0,144,0,1.0,0.0
averages,0.0,216,0,1.0,0.0
averaging,0.0,95,0,1.0,0.0
avert,0.0,55,0,1.690909090909091,0.0
averted,0.0,220,0,1.0,0.0
avialable,0.0,220,0,1.0,0.0
avoid,0.0,507,0,1.0,0.0
avoiding,0.0,310,0,1.0,0.0
avondale,0.0,199,0,1.0,0.0
avowed,0.0,213,0,1.0,0.0
awaiting,0.0,200,0,1.0,0.0
award,0.0,222,0,1.5135135135135136,0.0
awarded,0.0,253,0,1.0,0.0
aware,0.0,11,0,1.0,0.0
availability,0.0,190,0,1.0,0.0
away,0.0,983,0,1.0,0.0
bache,0.0,338,0,1.0,0.0
back,0.0,1311,0,1.0,0.0
backdoor,0.0,145,0,1.0,0.0
backed,0.0,158,0,1.0,0.0
background,0.0,88,0,1.0,0.0
backlog,0.0,216,0,1.0,0.0
bacterium,0.0,216,0,1.0,0.0
bad,0.0,288,0,1.0,0.0
badly,0.0,519,0,1.0,0.0
bag,0.0,204,0,1.0,0.0
baghdad,0.0,222,0,1.0,0.0
bail,0.0,122,0,1.9918032786885247,0.0
available,0.0,949,0,1.0,0.0
auxton,0.0,28,0,2.7142857142857144,0.0
balance,0.0,682,0,1.0,0.0
attributed,0.0,462,0,1.0,0.0
attain,0.0,125,0,1.0,0.0
attempt,0.0,749,0,1.0,0.0
attempted,0.0,134,0,1.0,0.0
attempting,0.0,217,0,1.0,0.0
attempts,0.0,564,0,1.0,0.0
attend,0.0,195,0,1.0,0.0
attibuted,0.0,203,0,1.0,0.0
attitude,0.0,23,0,1.0,0.0
attract,0.0,17,0,1.0,0.0
attracted,0.0,1,0,1.0,0.0
attracting,0.0,71,0,1.0,0.0
attraction,0.0,69,0,1.0,0.0
attractive,0.0,159,0,1.0,0.0
audio,0.0,40,0,1.0,0.0
auxt,0.0,21,0,1.0,0.0
audit,0.0,82,0,1.0,0.0
auditors,0.0,224,0,1.0,0.0
aug,0.0,98,0,1.0,0.0
augurs,0.0,41,0,1.0,0.0
august,0.0,698,0,1.0,0.0
austwhim,0.0,200,0,1.0,0.0
authorisations,0.0,18,0,1.0,0.0
authorised,0.0,79,0,1.1139240506329113,0.0
authorities,0.0,503,0,1.0,0.0
authority,0.0,196,0,1.0,0.0
auto,0.0,4,0,1.0,0.0
automobile,0.0,214,0,1.0,0.0
autumn,0.0,157,0,1.0,0.0
baker,0.0,192,0,1.984375,0.0
balances,0.0,122,0,1.0,0.0
biotech,0.0,100,0,1.21,0.0
benefitted,0.0,246,0,1.0,0.0
beds,0.0,84,0,1.0,0.0
beg,0.0,32,0,1.0,0.0
begin,0.0,162,0,1.6111111111111112,0.0
begining,0.0,102,0,1.0,0.0
beginning,0.0,492,0,1.0,0.0
begun,0.0,180,0,1.0,0.0
behalf,0.0,196,0,1.0,0.0
belgium,0.0,67,0,1.0,0.0
believe,0.0,1203,0,1.0,0.0
believed,0.0,512,0,1.0,0.0
benchmark,0.0,58,0,1.0,0.0
benefited,0.0,160,0,1.0,0.0
benefits,0.0,166,0,1.0,0.0
bennett,0.0,212,0,1.0,0.0
bear,0.0,60,0,1.0,0.0
berlin,0.0,120,0,1.0,0.0
bernard,0.0,212,0,1.0,0.0
best,0.0,607,0,1.0,0.0
beverage,0.0,232,0,1.0,0.0
beyond,0.0,11,0,1.0,0.0
bidders,0.0,230,0,1.0,0.0
bidding,0.0,65,0,1.0,0.0
bids,0.0,13,0,1.0,0.0
big,0.0,244,0,1.0,0.0
biggest,0.0,876,0,1.0,0.0
bilateral,0.0,223,0,1.0,0.0
billet,0.0,186,0,1.0,0.0
